province_id,province_name_en,province_headquarter,province_website,district_id,district_name_en,district_headquarter,district_website,local_level_id,local_level_name_en,local_level_category_id,local_level_category_label,local_level_area_sq_km,local_level_website,num_wards
3,Bagmati,Hetauda,https://ocmcm.bagamati.gov.np/,35,Sindhupalchok,Chautara,https://dccsindhupalchowk.gov.np/,381,Chautara Sangachowkgadi Municipality,3,Municipality,165.25,http://www.chautarasangachowkgadhimun.gov.np/,14
3,Bagmati,Hetauda,https://ocmcm.bagamati.gov.np/,35,Sindhupalchok,Chautara,https://dccsindhupalchowk.gov.np/,383,Melamchi Municipality,3,Municipality,158.17,http://www.melamchimun.gov.np/,13
3,Bagmati,Hetauda,https://ocmcm.bagamati.gov.np/,35,Sindhupalchok,Chautara,https://dccsindhupalchowk.gov.np/,384,Balephi Rural Municipality,4,Rural Municipality,61.6,http://www.balephimun.gov.np/,8
3,Bagmati,Hetauda,https://ocmcm.bagamati.gov.np/,35,Sindhupalchok,Chautara,https://dccsindhupalchowk.gov.np/,389,Bhotekoshi Rural Municipality,4,Rural Municipality,278.31,http://www.bhotekoshimun.gov.np/,5
3,Bagmati,Hetauda,https://ocmcm.bagamati.gov.np/,35,Sindhupalchok,Chautara,https://dccsindhupalchowk.gov.np/,391,Helambu Rural Municipality,4,Rural Municipality,287.26,http://www.helambumun.gov.np/,7
3,Bagmati,Hetauda,https://ocmcm.bagamati.gov.np/,35,Sindhupalchok,Chautara,https://dccsindhupalchowk.gov.np/,386,Indrawati Rural Municipality,4,Rural Municipality,105.09,http://www.indrawatimun.gov.np/,12
3,Bagmati,Hetauda,https://ocmcm.bagamati.gov.np/,35,Sindhupalchok,Chautara,https://dccsindhupalchowk.gov.np/,387,Jugal Rural Municipality,4,Rural Municipality,273.62,http://www.jugalmun.gov.np/,7
3,Bagmati,Hetauda,https://ocmcm.bagamati.gov.np/,35,Sindhupalchok,Chautara,https://dccsindhupalchowk.gov.np/,390,Lisankhu Rural Municipality,4,Rural Municipality,98.61,http://www.lisankhupakharmun.gov.np/,7
3,Bagmati,Hetauda,https://ocmcm.bagamati.gov.np/,35,Sindhupalchok,Chautara,https://dccsindhupalchowk.gov.np/,388,Panchpokhari Rural Municipality,4,Rural Municipality,187.29,http://www.panchpokharithangpalmun.gov.np/,8
3,Bagmati,Hetauda,https://ocmcm.bagamati.gov.np/,35,Sindhupalchok,Chautara,https://dccsindhupalchowk.gov.np/,385,Sunkoshi Rural Municipality,4,Rural Municipality,71.84,http://www.sunkoshimunsindhupalchowk.gov.np/,7
3,Bagmati,Hetauda,https://ocmcm.bagamati.gov.np/,35,Sindhupalchok,Chautara,https://dccsindhupalchowk.gov.np/,392,Tripurasundari Rural Municipality,4,Rural Municipality,94.28,http://www.tripurasundarimunsindhupalchowk.gov.np/,6
4,Gandaki,Pokhara,https://gandaki.gov.np/,36,Baglung,Baglung,https://dccbaglung.gov.np/,393,Baglung Municipality,3,Municipality,98.01,http://www.baglungmun.gov.np/,14
4,Gandaki,Pokhara,https://gandaki.gov.np/,36,Baglung,Baglung,https://dccbaglung.gov.np/,394,Dhorpatan Municipality,3,Municipality,222.85,http://www.dhorpatanmun.gov.np/,9
4,Gandaki,Pokhara,https://gandaki.gov.np/,36,Baglung,Baglung,https://dccbaglung.gov.np/,395,Galkot Municipality,3,Municipality,194.39,http://www.galkotmun.gov.np/,11
4,Gandaki,Pokhara,https://gandaki.gov.np/,36,Baglung,Baglung,https://dccbaglung.gov.np/,396,Jaimuni Municipality,3,Municipality,118.71,http://www.jaiminimun.gov.np/,10
4,Gandaki,Pokhara,https://gandaki.gov.np/,36,Baglung,Baglung,https://dccbaglung.gov.np/,402,Badigad Rural Municipality,4,Rural Municipality,178.68,http://www.badigadmun.gov.np/,10
4,Gandaki,Pokhara,https://gandaki.gov.np/,36,Baglung,Baglung,https://dccbaglung.gov.np/,397,Bareng Rural Municipality,4,Rural Municipality,75.28,http://www.barengmun.gov.np/,5
4,Gandaki,Pokhara,https://gandaki.gov.np/,36,Baglung,Baglung,https://dccbaglung.gov.np/,398,Khathekhola Rural Municipality,4,Rural Municipality,82.88,http://www.kathekholamun.gov.np/,8
4,Gandaki,Pokhara,https://gandaki.gov.np/,36,Baglung,Baglung,https://dccbaglung.gov.np/,401,Nishi Khola Rural Municipality,4,Rural Municipality,244.37,http://www.nisikholamun.gov.np/,7
4,Gandaki,Pokhara,https://gandaki.gov.np/,36,Baglung,Baglung,https://dccbaglung.gov.np/,399,Taman Khola Rural Municipality,4,Rural Municipality,178.02,http://www.tamankholamun.gov.np/,6
4,Gandaki,Pokhara,https://gandaki.gov.np/,36,Baglung,Baglung,https://dccbaglung.gov.np/,400,Tara Khola Rural Municipality,4,Rural Municipality,129.53,http://www.tarakholamun.gov.np/,5
4,Gandaki,Pokhara,https://gandaki.gov.np/,37,Gorkha,Gorkha,https://dccgorkha.gov.np/,403,Gorkha Municipality,3,Municipality,131.86,http://www.gorkhamun.gov.np/,14
4,Gandaki,Pokhara,https://gandaki.gov.np/,37,Gorkha,Gorkha,https://dccgorkha.gov.np/,404,Palungtar Municipality,3,Municipality,158.62,http://www.palungtarmun.gov.np/,10
4,Gandaki,Pokhara,https://gandaki.gov.np/,37,Gorkha,Gorkha,https://dccgorkha.gov.np/,412,Aarughat Rural Municipality,4,Rural Municipality,160.79,http://www.aarughatmun.gov.np/,10
4,Gandaki,Pokhara,https://gandaki.gov.np/,37,Gorkha,Gorkha,https://dccgorkha.gov.np/,407,Ajirkot Rural Municipality,4,Rural Municipality,198.05,http://www.ajirkotmun.gov.np/,5
4,Gandaki,Pokhara,https://gandaki.gov.np/,37,Gorkha,Gorkha,https://dccgorkha.gov.np/,410,Bhimsen Thapa Rural Municipality,4,Rural Municipality,101.25,http://www.bhimsenmun.gov.np/,8
4,Gandaki,Pokhara,https://gandaki.gov.np/,37,Gorkha,Gorkha,https://dccgorkha.gov.np/,408,Chumnubri Rural Municipality,4,Rural Municipality,1648.65,http://www.chumanuwrimun.gov.np/,7
4,Gandaki,Pokhara,https://gandaki.gov.np/,37,Gorkha,Gorkha,https://dccgorkha.gov.np/,409,Dharche Rural Municipality,4,Rural Municipality,651.52,http://www.dharchemun.gov.np/,7
4,Gandaki,Pokhara,https://gandaki.gov.np/,37,Gorkha,Gorkha,https://dccgorkha.gov.np/,413,Gandaki Rural Municipality,4,Rural Municipality,123.86,http://www.gandakimun.gov.np/,8
4,Gandaki,Pokhara,https://gandaki.gov.np/,37,Gorkha,Gorkha,https://dccgorkha.gov.np/,411,Sahid Lakhan Rural Municipality,4,Rural Municipality,147.97,http://www.shahidlakhanmun.gov.np/,9
4,Gandaki,Pokhara,https://gandaki.gov.np/,37,Gorkha,Gorkha,https://dccgorkha.gov.np/,406,Siranchowk Rural Municipality,4,Rural Municipality,121.66,http://www.siranchowkmun.gov.np/,8
4,Gandaki,Pokhara,https://gandaki.gov.np/,37,Gorkha,Gorkha,https://dccgorkha.gov.np/,405,Sulikot Rural Municipality,4,Rural Municipality,200.63,http://www.sulikotmun.gov.np/,8
4,Gandaki,Pokhara,https://gandaki.gov.np/,38,Kaski,Pokhara,https://dcckaski.gov.np/,414,Pokhara Metropolitan City,1,Metropolitan City,464.24,http://www.pokharamun.gov.np/,33
4,Gandaki,Pokhara,https://gandaki.gov.np/,38,Kaski,Pokhara,https://dcckaski.gov.np/,415,Annapurna Rural Municipality,4,Rural Municipality,417.73,http://www.annapurnamunkaski.gov.np/,11
4,Gandaki,Pokhara,https://gandaki.gov.np/,38,Kaski,Pokhara,https://dcckaski.gov.np/,416,Machhapuchchhre Rural Municipality,4,Rural Municipality,544.58,http://www.machhapuchhremun.gov.np/,9
4,Gandaki,Pokhara,https://gandaki.gov.np/,38,Kaski,Pokhara,https://dcckaski.gov.np/,417,Madi Rural Municipality,4,Rural Municipality,563,http://www.madimunkaski.gov.np/,12
4,Gandaki,Pokhara,https://gandaki.gov.np/,38,Kaski,Pokhara,https://dcckaski.gov.np/,418,Rupa Rural Municipality,4,Rural Municipality,94.81,http://www.rupamun.gov.np/,7
4,Gandaki,Pokhara,https://gandaki.gov.np/,39,Lamjung,Besisahar,https://dcclamjung.gov.np/,419,Besisahar Municipality,3,Municipality,127.64,http://www.besishaharmun.gov.np/,11
4,Gandaki,Pokhara,https://gandaki.gov.np/,39,Lamjung,Besisahar,https://dcclamjung.gov.np/,420,Madhya Nepal Municipality,3,Municipality,113.86,http://www.madhyanepalmun.gov.np/,10
4,Gandaki,Pokhara,https://gandaki.gov.np/,39,Lamjung,Besisahar,https://dcclamjung.gov.np/,421,Rainas Municipality,3,Municipality,71.97,http://www.rainasmun.gov.np/,10
4,Gandaki,Pokhara,https://gandaki.gov.np/,39,Lamjung,Besisahar,https://dcclamjung.gov.np/,422,Sundarbazar Municipality,3,Municipality,72.05,http://www.sundarbazarmun.gov.np/,11
4,Gandaki,Pokhara,https://gandaki.gov.np/,39,Lamjung,Besisahar,https://dcclamjung.gov.np/,423,Dordi Rural Municipality,4,Rural Municipality,350.93,http://www.dordimun.gov.np/,9
4,Gandaki,Pokhara,https://gandaki.gov.np/,39,Lamjung,Besisahar,https://dcclamjung.gov.np/,424,Dudhpokhari Rural Municipality,4,Rural Municipality,155.33,http://www.dudhpokharimun.gov.np/,6
4,Gandaki,Pokhara,https://gandaki.gov.np/,39,Lamjung,Besisahar,https://dcclamjung.gov.np/,425,Kwhlosothar Rural Municipality,4,Rural Municipality,175.37,http://www.kwholasotharmun.gov.np/,9
4,Gandaki,Pokhara,https://gandaki.gov.np/,39,Lamjung,Besisahar,https://dcclamjung.gov.np/,426,Marsyangdi Rural Municipality,4,Rural Municipality,597.25,http://www.marsyangdimun.gov.np/,9
4,Gandaki,Pokhara,https://gandaki.gov.np/,40,Manang,Chame,https://dccmanang.gov.np/,427,Chame Rural Municipality,4,Rural Municipality,78.86,http://www.chamemun.gov.np/,5
4,Gandaki,Pokhara,https://gandaki.gov.np/,40,Manang,Chame,https://dccmanang.gov.np/,430,Manang Ngisyang Rural Municipality,4,Rural Municipality,694.63,http://www.manangngisyangmun.gov.np/,9
4,Gandaki,Pokhara,https://gandaki.gov.np/,40,Manang,Chame,https://dccmanang.gov.np/,429,NarpaBhumi Rural Municipality,4,Rural Municipality,837.54,http://www.narpabhumimun.gov.np/,5
4,Gandaki,Pokhara,https://gandaki.gov.np/,40,Manang,Chame,https://dccmanang.gov.np/,428,Nason Rural Municipality,4,Rural Municipality,709.58,http://www.nasonmun.gov.np/,9
4,Gandaki,Pokhara,https://gandaki.gov.np/,41,Mustang,Jomsom,https://dccmustang.gov.np/,433,Barhagaun Muktichhetra Rural Municipality,4,Rural Municipality,886,http://www.bahragaumuktichhetramun.gov.np/,5
4,Gandaki,Pokhara,https://gandaki.gov.np/,41,Mustang,Jomsom,https://dccmustang.gov.np/,431,Gharpajhong Rural Municipality,4,Rural Municipality,316,http://www.gharapjhongmun.gov.np/,5
4,Gandaki,Pokhara,https://gandaki.gov.np/,41,Mustang,Jomsom,https://dccmustang.gov.np/,435,Lo-Ghekar Damodarkunda Rural Municipality,4,Rural Municipality,1344,http://www.dalomemun.gov.np/,5
4,Gandaki,Pokhara,https://gandaki.gov.np/,41,Mustang,Jomsom,https://dccmustang.gov.np/,434,Lomanthang Rural Municipality,4,Rural Municipality,727,http://www.lomanthangmun.gov.np/,5
4,Gandaki,Pokhara,https://gandaki.gov.np/,41,Mustang,Jomsom,https://dccmustang.gov.np/,432,Thasang Rural Municipality,4,Rural Municipality,289,http://www.thasangmun.gov.np/,5
4,Gandaki,Pokhara,https://gandaki.gov.np/,42,Myagdi,Beni,https://dccmyagdi.gov.np/,436,Beni Municipality,3,Municipality,76.57,http://www.benimun.gov.np/,10
4,Gandaki,Pokhara,https://gandaki.gov.np/,42,Myagdi,Beni,https://dccmyagdi.gov.np/,437,Annapurna Rural Municipality,4,Rural Municipality,556.41,http://www.annapurnamunmyagdi.gov.np/,8
4,Gandaki,Pokhara,https://gandaki.gov.np/,42,Myagdi,Beni,https://dccmyagdi.gov.np/,438,Dhaulagiri Rural Municipality,4,Rural Municipality,1037,http://www.dhawalagirimun.gov.np/,7
4,Gandaki,Pokhara,https://gandaki.gov.np/,42,Myagdi,Beni,https://dccmyagdi.gov.np/,440,Malika Rural Municipality,4,Rural Municipality,147,http://www.malikamunmyagdi.gov.np/,7
4,Gandaki,Pokhara,https://gandaki.gov.np/,42,Myagdi,Beni,https://dccmyagdi.gov.np/,439,Mangala Rural Municipality,4,Rural Municipality,89,http://www.mangalamun.gov.np/,5
4,Gandaki,Pokhara,https://gandaki.gov.np/,42,Myagdi,Beni,https://dccmyagdi.gov.np/,441,Raghuganga Rural Municipality,4,Rural Municipality,379,http://www.raghugangamun.gov.np/,8
4,Gandaki,Pokhara,https://gandaki.gov.np/,43,Nawalpur,Kawasoti,https://dccnawalparasi.gov.np/,444,Devachuli Municipality,3,Municipality,112.72,http://www.devchulimun.gov.np/,17
4,Gandaki,Pokhara,https://gandaki.gov.np/,43,Nawalpur,Kawasoti,https://dccnawalparasi.gov.np/,443,Gaindakot Municipality,3,Municipality,159.93,http://www.gaindakotmun.gov.np/,18
4,Gandaki,Pokhara,https://gandaki.gov.np/,43,Nawalpur,Kawasoti,https://dccnawalparasi.gov.np/,442,Kawasoti Municipality,3,Municipality,108.34,http://www.kawasotimun.gov.np/,17
4,Gandaki,Pokhara,https://gandaki.gov.np/,43,Nawalpur,Kawasoti,https://dccnawalparasi.gov.np/,445,Madhya Bindu Municipality,3,Municipality,233.35,http://www.madhyabindumun.gov.np/,15
4,Gandaki,Pokhara,https://gandaki.gov.np/,43,Nawalpur,Kawasoti,https://dccnawalparasi.gov.np/,446,Baudikali Rural Municipality,4,Rural Municipality,91.87,http://www.bungdikalimun.gov.np/,6
4,Gandaki,Pokhara,https://gandaki.gov.np/,43,Nawalpur,Kawasoti,https://dccnawalparasi.gov.np/,448,Binayi Tribeni Rural Municipality,4,Rural Municipality,288.06,http://www.binayitribenimun.gov.np/,7
4,Gandaki,Pokhara,https://gandaki.gov.np/,43,Nawalpur,Kawasoti,https://dccnawalparasi.gov.np/,447,Bulingtar Rural Municipality,4,Rural Municipality,147.68,http://www.bulingtarmun.gov.np/,6
4,Gandaki,Pokhara,https://gandaki.gov.np/,43,Nawalpur,Kawasoti,https://dccnawalparasi.gov.np/,449,Hupsekot Rural Municipality,4,Rural Municipality,189.21,http://www.hupsekotmun.gov.np/,6
4,Gandaki,Pokhara,https://gandaki.gov.np/,44,Parwat,Kusma,https://dccparbat.gov.np/,450,Kushma Municipality,3,Municipality,93.18,http://www.kushmamun.gov.np/,14
4,Gandaki,Pokhara,https://gandaki.gov.np/,44,Parwat,Kusma,https://dccparbat.gov.np/,451,Phalewas Municipality,3,Municipality,85.7,http://www.phalewasmun.gov.np/,11
4,Gandaki,Pokhara,https://gandaki.gov.np/,44,Parwat,Kusma,https://dccparbat.gov.np/,456,Bihadi Rural Municipality,4,Rural Municipality,44.8,http://www.bihadimun.gov.np/,6
4,Gandaki,Pokhara,https://gandaki.gov.np/,44,Parwat,Kusma,https://dccparbat.gov.np/,452,Jaljala Rural Municipality,4,Rural Municipality,82.26,http://www.jaljalamun.gov.np/,9
4,Gandaki,Pokhara,https://gandaki.gov.np/,44,Parwat,Kusma,https://dccparbat.gov.np/,454,Mahashila Rural Municipality,4,Rural Municipality,49.38,http://www.mahashilamun.gov.np/,6
4,Gandaki,Pokhara,https://gandaki.gov.np/,44,Parwat,Kusma,https://dccparbat.gov.np/,455,Modi Rural Municipality,4,Rural Municipality,143.6,http://www.modimun.gov.np/,8
4,Gandaki,Pokhara,https://gandaki.gov.np/,44,Parwat,Kusma,https://dccparbat.gov.np/,453,Paiyun Rural Municipality,4,Rural Municipality,42.65,http://www.paiyunmun.gov.np/,7
4,Gandaki,Pokhara,https://gandaki.gov.np/,45,Syangja,Putalibazar,https://dccsyangja.gov.np/,460,Bheerkot Municipality,3,Municipality,78.23,http://www.bheerkotmun.gov.np/,9
4,Gandaki,Pokhara,https://gandaki.gov.np/,45,Syangja,Putalibazar,https://dccsyangja.gov.np/,458,Chapakot Municipality,3,Municipality,120.59,http://www.chapakotmun.gov.np/,10
4,Gandaki,Pokhara,https://gandaki.gov.np/,45,Syangja,Putalibazar,https://dccsyangja.gov.np/,457,Galyang Municipality,3,Municipality,122.71,http://www.galyangmun.gov.np/,11
4,Gandaki,Pokhara,https://gandaki.gov.np/,45,Syangja,Putalibazar,https://dccsyangja.gov.np/,459,Putalibazar Municipality,3,Municipality,147.21,http://www.putalibazarmun.gov.np/,14
4,Gandaki,Pokhara,https://gandaki.gov.np/,45,Syangja,Putalibazar,https://dccsyangja.gov.np/,461,Waling Municipality,3,Municipality,128.4,http://www.walingmun.gov.np/,14
4,Gandaki,Pokhara,https://gandaki.gov.np/,45,Syangja,Putalibazar,https://dccsyangja.gov.np/,463,Aandhikhola Rural Municipality,4,Rural Municipality,69.61,http://www.aandhikholamun.gov.np/,6
4,Gandaki,Pokhara,https://gandaki.gov.np/,45,Syangja,Putalibazar,https://dccsyangja.gov.np/,462,Arjun Chaupari Rural Municipality,4,Rural Municipality,57.22,http://www.arjunchauparimun.gov.np/,6
4,Gandaki,Pokhara,https://gandaki.gov.np/,45,Syangja,Putalibazar,https://dccsyangja.gov.np/,467,Biruwa Rural Municipality,4,Rural Municipality,95.79,http://www.biruwamun.gov.np/,8
4,Gandaki,Pokhara,https://gandaki.gov.np/,45,Syangja,Putalibazar,https://dccsyangja.gov.np/,466,Harinas Rural Municipality,4,Rural Municipality,87.48,http://www.harinasmun.gov.np/,7
4,Gandaki,Pokhara,https://gandaki.gov.np/,45,Syangja,Putalibazar,https://dccsyangja.gov.np/,464,Kaligandaki Rural Municipality,4,Rural Municipality,73.51,http://www.kaligandakimunsyangja.gov.np/,7
4,Gandaki,Pokhara,https://gandaki.gov.np/,45,Syangja,Putalibazar,https://dccsyangja.gov.np/,465,Phedikhola Rural Municipality,4,Rural Municipality,56.73,http://www.phedikholamun.gov.np/,5
4,Gandaki,Pokhara,https://gandaki.gov.np/,46,Tanahun,Damauli,https://dcctanahun.gov.np/,468,Bhanu Municipality,3,Municipality,184,http://www.bhanumun.gov.np/,13
4,Gandaki,Pokhara,https://gandaki.gov.np/,46,Tanahun,Damauli,https://dcctanahun.gov.np/,469,Bhimad Municipality,3,Municipality,129,http://www.bhimadmun.gov.np/,9
4,Gandaki,Pokhara,https://gandaki.gov.np/,46,Tanahun,Damauli,https://dcctanahun.gov.np/,470,Byas Municipality,3,Municipality,248,http://www.vyasmun.gov.np/,14
4,Gandaki,Pokhara,https://gandaki.gov.np/,46,Tanahun,Damauli,https://dcctanahun.gov.np/,471,Suklagandaki Municipality,3,Municipality,165,http://www.shuklagandakimun.gov.np/,12
4,Gandaki,Pokhara,https://gandaki.gov.np/,46,Tanahun,Damauli,https://dcctanahun.gov.np/,472,AnbuKhaireni Rural Municipality,4,Rural Municipality,128,http://www.aanbookhairenimun.gov.np/,6
4,Gandaki,Pokhara,https://gandaki.gov.np/,46,Tanahun,Damauli,https://dcctanahun.gov.np/,474,Bandipur Rural Municipality,4,Rural Municipality,102,http://www.bandipurmun.gov.np/,6
4,Gandaki,Pokhara,https://gandaki.gov.np/,46,Tanahun,Damauli,https://dcctanahun.gov.np/,473,Devghat Rural Municipality,4,Rural Municipality,159,http://www.devghatmun.gov.np/,5
4,Gandaki,Pokhara,https://gandaki.gov.np/,46,Tanahun,Damauli,https://dcctanahun.gov.np/,476,Ghiring Rural Municipality,4,Rural Municipality,126,http://www.ghiringmun.gov.np/,5
4,Gandaki,Pokhara,https://gandaki.gov.np/,46,Tanahun,Damauli,https://dcctanahun.gov.np/,477,Myagde Rural Municipality,4,Rural Municipality,115,http://www.myagdemun.gov.np/,7
4,Gandaki,Pokhara,https://gandaki.gov.np/,46,Tanahun,Damauli,https://dcctanahun.gov.np/,475,Rishing Rural Municipality,4,Rural Municipality,215,http://www.rishingmun.gov.np/,8
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,47,Kapilvastu,Taulihawa,https://dcckapilvastu.gov.np/,479,Banganga Municipality,3,Municipality,233.68,http://www.bangangamun.gov.np/,11
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,47,Kapilvastu,Taulihawa,https://dcckapilvastu.gov.np/,480,Buddhabhumi Municipality,3,Municipality,366.67,http://www.buddhabhumimun.gov.np/,10
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,47,Kapilvastu,Taulihawa,https://dcckapilvastu.gov.np/,478,Kapilvastu Municipality,3,Municipality,136.91,http://www.kapilvastumun.gov.np/,12
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,47,Kapilvastu,Taulihawa,https://dcckapilvastu.gov.np/,482,Krishnanagar Municipality,3,Municipality,96.66,http://www.krishnanagarmun.gov.np/,12
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,47,Kapilvastu,Taulihawa,https://dcckapilvastu.gov.np/,483,Maharajgunj Municipality,3,Municipality,112.21,http://www.maharajgunjmun.gov.np/,11
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,47,Kapilvastu,Taulihawa,https://dcckapilvastu.gov.np/,481,Shivaraj Municipality,3,Municipality,284.07,http://www.shivrajmun.gov.np/,11
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,47,Kapilvastu,Taulihawa,https://dcckapilvastu.gov.np/,487,Bijaynagar Rural Municipality,4,Rural Municipality,173.19,http://www.bijaynagarmun.gov.np/,7
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,47,Kapilvastu,Taulihawa,https://dcckapilvastu.gov.np/,484,Mayadevi Rural Municipality,4,Rural Municipality,88.53,http://www.mayadevimunkapilvastu.gov.np/,8
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,47,Kapilvastu,Taulihawa,https://dcckapilvastu.gov.np/,486,Suddhodan Rural Municipality,4,Rural Municipality,91.69,http://www.shuddhodhanmunkapilvastu.gov.np/,6
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,47,Kapilvastu,Taulihawa,https://dcckapilvastu.gov.np/,485,Yashodhara Rural Municipality,4,Rural Municipality,67.56,http://www.yasodharamun.gov.np/,8
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,48,Parasi,Ramgram,https://dccnawalparasi.gov.np/,488,Bardaghat Municipality,3,Municipality,162.05,http://www.bardghatmun.gov.np/,16
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,48,Parasi,Ramgram,https://dccnawalparasi.gov.np/,489,Ramgram Municipality,3,Municipality,128.32,http://www.ramgrammun.gov.np/,18
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,48,Parasi,Ramgram,https://dccnawalparasi.gov.np/,490,Sunwal Municipality,3,Municipality,139.1,http://www.sunwalmun.gov.np/,13
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,48,Parasi,Ramgram,https://dccnawalparasi.gov.np/,492,Palhi Nandan Rural Municipality,4,Rural Municipality,44.67,http://www.palhinandanmun.gov.np/,6
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,48,Parasi,Ramgram,https://dccnawalparasi.gov.np/,493,Pratappur Rural Municipality,4,Rural Municipality,87.55,http://www.pratappurmun.gov.np/,9
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,48,Parasi,Ramgram,https://dccnawalparasi.gov.np/,494,Sarawal Rural Municipality,4,Rural Municipality,73.19,http://www.sarawalmun.gov.np/,7
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,48,Parasi,Ramgram,https://dccnawalparasi.gov.np/,491,Susta Rural Municipality,4,Rural Municipality,91.24,http://www.sustamun.gov.np/,5
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,49,Rupandehi,Siddharthanagar,https://dccrupandehi.gov.np/,495,Butwal Sub-Metropolitan City,2,Sub-Metropolitan City,101.61,http://www.butwalmun.gov.np/,19
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,49,Rupandehi,Siddharthanagar,https://dccrupandehi.gov.np/,496,Devdaha Municipality,3,Municipality,136.95,http://www.devdahamun.gov.np/,12
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,49,Rupandehi,Siddharthanagar,https://dccrupandehi.gov.np/,497,Lumbini Sanskritik Municipality,3,Municipality,112.21,http://www.lumbinisanskritikmun.gov.np/,13
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,49,Rupandehi,Siddharthanagar,https://dccrupandehi.gov.np/,498,Sainamaina Municipality,3,Municipality,162.18,http://www.sainamainamun.gov.np/,11
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,49,Rupandehi,Siddharthanagar,https://dccrupandehi.gov.np/,499,Siddharthanagar Municipality,3,Municipality,36.03,http://www.siddharthanagarmun.gov.np/,13
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,49,Rupandehi,Siddharthanagar,https://dccrupandehi.gov.np/,500,Tilottama Municipality,3,Municipality,126.19,http://www.tilottamamun.gov.np/,17
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,49,Rupandehi,Siddharthanagar,https://dccrupandehi.gov.np/,501,Gaidahawa Rural Municipality,4,Rural Municipality,96.79,http://www.gaidahawamun.gov.np/,9
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,49,Rupandehi,Siddharthanagar,https://dccrupandehi.gov.np/,502,Kanchan Rural Municipality,4,Rural Municipality,58.51,http://www.kanchanmun.gov.np/,5
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,49,Rupandehi,Siddharthanagar,https://dccrupandehi.gov.np/,503,Kotahimai Rural Municipality,4,Rural Municipality,58.26,http://www.kotahimaimun.gov.np/,7
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,49,Rupandehi,Siddharthanagar,https://dccrupandehi.gov.np/,504,Marchawari Rural Municipality,4,Rural Municipality,48.55,http://www.marchawarimun.gov.np/,7
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,49,Rupandehi,Siddharthanagar,https://dccrupandehi.gov.np/,505,Mayadevi Rural Municipality,4,Rural Municipality,72.44,http://www.mayadevimunrupandehi.gov.np/,8
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,49,Rupandehi,Siddharthanagar,https://dccrupandehi.gov.np/,506,Omsatiya Rural Municipality,4,Rural Municipality,48.54,http://www.omsatiyamun.gov.np/,6
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,49,Rupandehi,Siddharthanagar,https://dccrupandehi.gov.np/,507,Rohini Rural Municipality,4,Rural Municipality,64.62,http://www.rohinimun.gov.np/,7
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,49,Rupandehi,Siddharthanagar,https://dccrupandehi.gov.np/,508,Sammarimai Rural Municipality,4,Rural Municipality,50.78,http://www.sammarimaimun.gov.np/,7
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,49,Rupandehi,Siddharthanagar,https://dccrupandehi.gov.np/,509,Siyari Rural Municipality,4,Rural Municipality,66.17,http://www.siyarimun.gov.np/,7
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,49,Rupandehi,Siddharthanagar,https://dccrupandehi.gov.np/,510,Suddodhan Rural Municipality,4,Rural Municipality,57.66,http://www.shuddhodhanmunrupandehi.gov.np/,7
5,Lumbini,Deukhuri,https://ocmcm.lumbini.gov.np/,50,Arghakhanchi,Sandhikharka,https://dccargakhanchi.gov.np/,513,Bhumikasthan Municipality,3,Municipality,159.13,http://www.bhumikasthanmun.gov.np/,10
